seed,gss_vs_orgPrb,gss_vs_orgPrb_rtol,gss_vs_ana,gss_vs_ana_rtol,gss_vs_ana_rtol2,ana_vs_orgPrb,"diffNorms(GSS,OrgPrb)",sum(GSS.-OrgPrb),sum(GSS.-Ana),rmsq(GSS.-OrgPrb),rmsq(GSS.-Ana),norm(GSS-OrgPrb),norm(GSS-Ana),norm(Ana-OrigProb)
837,true,true,true,true,true,true,-2.2787105535826413e-11,4.332273383195095e-8,3.6633632670033875e-7,2.377646966936444e-11,1.2419157934757015e-10,1.5216940588393238e-9,7.94826107824449e-9,3.2608454924497366e-10
1671,true,true,true,true,true,true,2.4868995751603507e-13,1.7302549993355835e-10,1.0557826101819778e-10,9.453862529358555e-14,7.350116561471568e-14,6.050472018789475e-12,4.704074599341804e-12,2.0842899149011617e-12
2,true,true,true,true,true,true,-5.684341886080802e-14,1.468112733162344e-10,6.480367168663209e-9,4.963575087360868e-14,2.179761239520022e-12,3.1766880559109555e-12,1.395047193292814e-10,2.277525624875413e-11
2504,false,false,false,true,true,true,1.7225602277903818e-7,0.00036663656339184505,0.0002988158785055139,1.6045316219059336e-7,1.3641630091354557e-7,1.0269002380197974e-5,8.730643258466918e-6,1.3098517833287217e-11
4170,true,true,true,true,true,true,1.9326762412674725e-12,1.5297475800346116e-8,4.4968221145987204e-9,6.0638530413049246e-12,2.3855398697183745e-12,3.8808659464351517e-10,1.5267455166197594e-10,2.1314956752874944e-12
3337,false,false,false,false,true,true,-6.962669979060365e-5,0.1057426966288248,0.9437745332831038,6.577566086409567e-5,0.0006595641496308667,0.004209642295302122,0.04221210557637546,2.023629478280619e-9
3,true,true,true,true,true,true,1.2221335055073723e-12,9.332535647163694e-9,3.5493179906868205e-5,3.371926721812124e-12,1.4883522467021797e-8,2.1580331019597595e-10,9.525454378893947e-7,2.145914713149001e-9
838,false,true,false,true,true,true,1.0801159078255296e-7,0.00011245590692337496,4.353810139943046e-5,5.708783868401575e-8,3.0897964165371574e-8,3.653621675777008e-6,1.9774697065837807e-6,2.3793949486548634e-12
1672,true,true,true,true,true,true,1.5631940186722204e-13,2.2227186508450708e-11,7.21274712997327e-12,7.154052798666054e-15,2.9032022289655082e-15,4.578593791146275e-13,1.8580494265379253e-13,8.102313733116988e-13
2505,true,true,true,true,true,true,-1.5631940186722204e-12,6.169056185106794e-9,2.1103204473385405e-9,2.9922235407004522e-12,1.3473207242651461e-12,1.9150230660482894e-10,8.622852635296935e-11,7.25094445230132e-12
839,true,true,true,true,true,true,6.821210263296962e-13,9.79000149773767e-10,2.9629015006651504e-7,4.369863454420768e-13,2.141926429167871e-10,2.796712610829292e-11,1.3708329146674374e-8,1.28573865926296e-10
2506,true,true,true,true,true,true,-3.197442310920451e-13,1.3285701929875368e-9,4.2189990532366835e-7,5.229751056417317e-13,2.3634962268903433e-10,3.347040676107083e-11,1.5126375852098197e-8,1.3793948315055166e-10
4171,false,false,false,false,true,true,-3.20439227223801e-5,0.10473710432691762,0.05641738987994342,4.7933610863610173e-5,2.9744440008189466e-5,0.0030677510952710515,0.0019036441605241256,2.4539899762398855e-9
4,true,true,true,true,true,true,-4.263256414560601e-14,4.941660871737169e-11,4.131396244059474e-11,2.0658179174174164e-14,1.9261799783041976e-14,1.3221234671471465e-12,1.2327551861146865e-12,9.881393350755987e-13
3338,true,true,true,true,true,true,-7.233481369439687e-9,2.161881230533695e-5,4.585905268116974e-5,8.641284810043843e-9,2.1376308395242925e-8,5.53042227842806e-7,1.3680837372955464e-6,1.7176657385607038e-10
1673,true,true,true,true,true,true,4.263256414560601e-14,1.3451418744061389e-10,7.152750149173968e-10,5.2707621689808806e-14,2.604553282445744e-13,3.3732877881477636e-12,1.6669141007652762e-11,4.930501929669927e-12
4172,true,true,true,true,true,true,9.237055564881302e-13,1.1875798366619075e-9,1.2612023800209586e-7,7.503116127252388e-13,7.060351461219723e-11,4.801994321441528e-11,4.518624935180623e-9,1.7305759726043849e-10
2507,true,true,true,true,true,true,-6.536993168992922e-13,6.046142604751361e-9,6.186082982005542e-7,2.7346951552305636e-12,3.438529476099602e-10,1.7502048993475607e-10,2.200658864703745e-8,1.76666492880318e-10
3339,true,true,true,true,true,true,-7.261533596647496e-10,5.696571274413701e-7,5.497023281442713e-5,6.358556075097172e-10,1.8587202872589775e-8,4.0694758880621804e-8,1.1895809838457444e-6,2.3893199974530094e-10
5,true,true,true,true,true,true,-6.455053380705067e-9,1.0827644301529043e-5,4.017779473744357e-5,1.375917753462367e-8,5.549767158191824e-8,8.805873622159148e-7,3.5518509812427666e-6,1.4387300657699235e-10
1674,true,true,true,true,true,true,1.667643800828955e-11,2.5537385735398656e-8,5.22671781265794e-8,1.7051043045765376e-11,3.666386399576802e-11,1.091266754928984e-9,2.346487295729153e-9,8.284568574000128e-11
840,false,false,false,false,false,true,16.86687779685333,1219.889329998891,623.9432950564279,0.7715972034552163,0.33959852021297326,49.38222102113384,21.734305293630285,5.805046461127092e-8
6,true,true,true,true,true,true,-5.684341886080801e-13,3.9262875043202805e-9,2.3630310231280405e-6,1.5216976563978112e-12,9.36032546930362e-10,9.738865000945992e-11,5.990608300354317e-8,1.6334714693262877e-9
2508,true,true,true,true,true,true,-3.5108342899548006e-9,1.4499496709731029e-5,0.00014544309885722306,7.738189544803974e-9,8.544348767519397e-8,4.952441308674545e-7,5.468383211212407e-6,3.5894039859160458e-9
4173,true,true,true,true,true,true,-2.2528467980009736e-10,4.0597676165374415e-7,1.2433347787130808e-7,1.7626005333838508e-10,6.226176303337896e-11,1.1280643413656635e-8,3.984752834136252e-9,3.241036421524544e-12
3340,false,true,true,true,true,true,-1.1859128790092655e-8,0.00011353754751176046,0.03437884304523613,6.194016123398462e-8,2.2994560086060654e-5,3.9641703189750164e-6,0.0014716518455078814,1.0706324041464111e-7
841,true,true,true,true,true,true,-7.105427357601002e-14,4.2981388115531996e-11,3.156925094981774e-9,1.450146183546474e-14,1.3063011460283824e-12,9.280935574697434e-13,8.360327334581647e-11,3.032359319327686e-11
2509,true,true,true,true,true,true,2.3447910280083306e-13,8.677409335647096e-11,4.195776086052434e-11,3.152526618067158e-14,1.5559393919150543e-14,2.0176170355629813e-12,9.958012108256347e-13,3.6359922311763247e-13
7,true,true,true,true,true,true,-1.4921397450962104e-13,7.750956073802537e-10,9.05597088822225e-9,5.53010528829783e-13,7.310009438905701e-12,3.539267384510611e-11,4.678406040899649e-10,2.4142679628021977e-11
4174,true,true,true,true,true,true,1.5134560271690134e-11,3.0493273798891255e-7,0.013551071344872767,1.3164084209016362e-10,5.9098922697549695e-6,8.425013893770467e-9,0.0003782331052643177,3.899011332046863e-8
1675,true,true,true,true,true,true,-2.1316282072803006e-13,1.093819591298879e-9,1.856831622899617e-8,5.046877917937965e-13,8.50658749351158e-12,3.230001867480297e-11,5.444215995847412e-10,1.7619539067168253e-11
